"ID Line";"Libelle Line";"Libelle station";Longitude;Latitude;finish;"Commune nom";"Commune code Insee"
19;6;Nation;2.395843988723737;48.84808428902576;1;"Paris 12ème";75112
24;9;Nation;2.395843988723737;48.84808428902576;1;"Paris 12ème";75112
19;6;Nationale;2.362804171593507;48.83323527872786;1;"Paris 13ème";75113
28;12;Notre-Dame-de-Lorette;2.3378736192226373;48.876035030332574;1;"Paris 9ème";75109
18;5;Oberkampf;2.3681558453945506;48.86477709757322;1;"Paris 11ème";75111
24;9;Oberkampf;2.3681558453945506;48.86477709757322;1;"Paris 11ème";75111
17;4;Odéon;2.340692291066523;48.85202455356673;1;"Paris 6ème";75106
25;10;Odéon;2.340692291066523;48.85202455356673;1;"Paris 6ème";75106
31;14;Olympiades;2.3669231215308066;48.82712344048104;1;"Paris 13ème";75113
15;3;Opéra;2.3310472867112395;48.871437428049184;1;"Paris 9ème";75109
20;7;Opéra;2.3310472867112395;48.871437428049184;1;"Paris 9ème";75109
23;8;Opéra;2.3310472867112395;48.871437428049184;1;"Paris 9ème";75109
18;5;Ourcq;2.386652016759883;48.88691595224703;1;"Paris 19ème";75119
15;3;Parmentier;2.3747477503599037;48.8652523948625;1;"Paris 11ème";75111
19;6;Passy;2.285839418881461;48.857515088672166;1;"Paris 16ème";75116
19;6;Pasteur;2.312914680473939;48.842528386594964;1;"Paris 15ème";75115
28;12;Pasteur;2.312914680473939;48.842528386594964;1;"Paris 15ème";75115
16;3bis;Pelleport;2.4014967922879245;48.86846488606675;1;"Paris 20ème";75120
15;3;Pereire;2.2976831860125824;48.88484432179189;1;"Paris 17ème";75117
29;13;Pernety;2.3183937066147005;48.83407867882665;1;"Paris 14ème";75114
19;6;Picpus;2.4012745388223737;48.8451032465536;1;"Paris 12ème";75112
14;2;Pigalle;2.3372111647011273;48.882020931119335;1;"Paris 9ème";75109
28;12;Pigalle;2.3372111647011273;48.882020931119335;1;"Paris 9ème";75109
29;13;Plaisance;2.313860489344305;48.83175036211914;1;"Paris 14ème";75114
20;7;Poissonnière;2.3487397513900725;48.87716484830221;1;"Paris 9ème";75109
22;7bis;Pré-Saint-Gervais;2.398580770693527;48.88015957971629;1;"Paris 19ème";75119
20;7;Pyramides;2.3346236060049224;48.86575552642865;1;"Paris 1er";75101
31;14;Pyramides;2.3346236060049224;48.86575552642865;1;"Paris 1er";75101
27;11;Pyrénées;2.3852029155695305;48.873818789232516;1;"Paris 20ème";75120
27;11;Rambuteau;2.3532739485947705;48.861190156002216;1;"Paris 4ème";75104
24;9;Ranelagh;2.2699481579346337;48.855503557447456;1;"Paris 16ème";75116
17;4;Raspail;2.3304669937198725;48.83915635857729;1;"Paris 14ème";75114
19;6;Raspail;2.3304669937198725;48.83915635857729;1;"Paris 14ème";75114
28;12;Rennes;2.3277871847873866;48.848332828092396;1;"Paris 6ème";75106
15;3;République;2.363302340780453;48.86751235686305;1;"Paris 3ème";75103
18;5;République;2.363302340780453;48.86751235686305;1;"Paris 3ème";75103
23;8;République;2.363302340780453;48.86751235686305;1;"Paris 3ème";75103
24;9;République;2.363302340780453;48.86751235686305;1;"Paris 3ème";75103
27;11;République;2.363302340780453;48.86751235686305;1;"Paris 3ème";75103
18;5;Richard-Lenoir;2.371813630476951;48.85987693692056;1;"Paris 11ème";75111
20;7;Riquet;2.3736694647431955;48.88815726111783;1;"Paris 19ème";75119
24;9;Robespierre;2.422973086496351;48.855673807602145;1;Montreuil;93048
14;2;Rome;2.3213591738229717;48.88234581784814;1;"Paris 17ème";75117
24;9;Saint-Ambroise;2.373880538211547;48.861416656961026;1;"Paris 11ème";75111
24;9;Saint-Augustin;2.321013597808599;48.8745466119868;1;"Paris 8ème";75108
16;3bis;Saint-Fargeau;2.404498183168868;48.87184337127491;1;"Paris 20ème";75120
29;13;Saint-François-Xavier;2.314285946180555;48.85129154999027;1;"Paris 7ème";75107
28;12;Saint-Georges;2.3375706403796688;48.8784165939537;1;"Paris 9ème";75109
17;4;Saint-Germain-des-Prés;2.3339478107981932;48.853574562874215;1;"Paris 6ème";75106
19;6;Saint-Jacques;2.3371543709250067;48.83291600527084;1;"Paris 14ème";75114
15;3;Saint-Lazare;2.3254883906726116;48.87538131505992;1;"Paris 8ème";75108
28;12;Saint-Lazare;2.3254883906726116;48.87538131505992;1;"Paris 8ème";75108
29;13;Saint-Lazare;2.3254883906726116;48.87538131505992;1;"Paris 8ème";75108
31;14;Saint-Lazare;2.3254883906726116;48.87538131505992;1;"Paris 8ème";75108
13;1;Saint-Mandé;2.4189897063438064;48.846229346410695;1;Saint-Mandé;94067
18;5;Saint-Marcel;2.360721859717641;48.838512445735624;1;"Paris 13ème";75113
17;4;Saint-Michel;2.343991799033287;48.8535940766199;1;"Paris 6ème";75106
31;14;Saint-Ouen;2.322755954669741;48.905169568967814;1;Saint-Ouen;93070
17;4;Saint-Placide;2.327054815066311;48.847006650641134;1;"Paris 6ème";75106
17;4;Saint-Sulpice;2.3306119530815415;48.8512086266185;1;"Paris 6ème";75106
25;10;Ségur;2.3071378494033836;48.84716726904679;1;"Paris 15ème";75115
15;3;Sentier;2.347553815937787;48.867346603345666;1;"Paris 2ème";75102
19;6;Sèvres-Lecourbe;2.3095296104303924;48.84564768170248;1;"Paris 15ème";75115
17;4;Simplon;2.347596055351641;48.894124442685495;1;"Paris 18ème";75118
28;12;Solférino;2.323075964251541;48.85853194878038;1;"Paris 7ème";75107
14;2;Stalingrad;2.3657743705581686;48.88432054792188;1;"Paris 19ème";75119
18;5;Stalingrad;2.3657743705581686;48.88432054792188;1;"Paris 19ème";75119
20;7;Stalingrad;2.3657743705581686;48.88432054792188;1;"Paris 19ème";75119
27;11;Télégraphe;2.398648089960593;48.87551038323271;1;"Paris 19ème";75119
15;3;Temple;2.3615612345263557;48.866756628486336;1;"Paris 3ème";75103
14;2;Ternes;2.298113288617243;48.878227729914364;1;"Paris 17ème";75117
20;7;Tolbiac;2.357318439213191;48.826136860805335;1;"Paris 13ème";75113
19;6;Trocadéro;2.287492796966441;48.86348766407144;1;"Paris 16ème";75116
24;9;Trocadéro;2.287492796966441;48.86348766407144;1;"Paris 16ème";75116
13;1;Tuileries;2.3296780947116407;48.86447783836653;1;"Paris 1er";75101
25;10;Vaneau;2.321351242354735;48.848894569110655;1;"Paris 7ème";75107
29;13;Varenne;2.3151139305096557;48.856624981798376;1;"Paris 7ème";75107
28;12;Vaugirard;2.3010745156545447;48.83943791712863;1;"Paris 15ème";75115
17;4;Vavin;2.328862854069104;48.842052322344095;1;"Paris 14ème";75114
14;2;Villiers;2.3158150926463765;48.88107318212763;1;"Paris 8ème";75108
15;3;Villiers;2.3158150926463765;48.88107318212763;1;"Paris 8ème";75108
28;12;Volontaires;2.3079833805768506;48.84141172746672;1;"Paris 15ème";75115
24;9;Voltaire;2.3800316941488036;48.85766243343786;1;"Paris 11ème";75111
15;3;Wagram;2.304673087584433;48.88384638977923;1;"Paris 17ème";75117
